sku|name|description|store_id|department_id|category_id|subcategory_id|price
20838579|Designart 'Island with Old Church in Bled City' Landscape Disc Metal Wall Art|Bring Contemporary Abstraction to your home with this Circle metal wall art. Available in several size, this Modern Island with Old Church in Bled City Metal Artwork makes it the focal point of any room or office.|1|216|3630|22393|$68.99
19325026|TwoBirch 10k Gold Men's 1/4ct TGW Moissanite Wedding Ring|Constructed of 10k gold, this jewelry is the perfect statement of your fashion sense and commitment. The smart ring features 1/4 carat of sophisticated moissanite stones.|4|13|2356|16044|$1,252.99
21446308|Cheery Lynn Designs Whimsical Die-Birdhouse, 2.875"X3.875"|Cheery Lynn Designs-Whimsical Die. Cheery Lynn Designs offers a wide selection  of detailed, effective and dynamic designs to choose from! These dies can be  used with most die-cutting machines. This package contains Birdhouse: one 4x3  inch die. Made in|34|260|3128|19137|$11.15
10719495|Intelligent Enterprises of the 21st Century|Description not available|3|9|1407|6248|$50.00
21680796|Raptor Series 1202-0173M 6" Magnum Straight Oval Step Bars P - polished stainless steel|not_available|1|36|3485|21178|$449.99
14395358|Traveling New Mexico: A Guide to the Historical and State Park Markers (Paperback)|not_available|3|9|1547|7034|$19.52
15029007|Animal Allies (Cards)|Animal companions and familiars are more than just servants - they're some of the most deadly, versatile, and effective allies in the Pathfinder RPG. Give your most devoted companions the prominence they deserve with Pathfinder Face Cards: Animal Allie...|3|9|1523|20302|$9.21
19171725|Pilot Automotive LN3309410 Lincoln Town Car Black Power Heated Replacement Side Mirror|not_available|1|36|3485|21178|$121.69
21214904|MSK NEW Pink Floral Print Women's Size 12 Hi-Low Maxi Tulip Dress|Color: Pinks Size Type: Regular Size (Women's): 12 Lined: Yes Sleeve Style: Halter Occasion: Formal Style: Maxi Dress Length: Full-Length Material: 100% Polyester Zipper: None|7|213|2120|27937|$40.97
19616120|BH Toys Emoji 18-inch Proud Face Banana Plush Expression Pillow|The Proud Face  Emoji Banana shaped pillow from BH Toys is perfect for decoration or just relaxing!  The super soft plush emoji pillow is made from high quality materials with detailed embroidery that mimics the actual emoticon.|5|49|933|3187|$10.69
10375966|Chatham Pedestal Round End Table|<br>  <li>Update your office or home decor with this classic Colonial styled piece  <li>End table crafted of durable wood veneers and mdf  <li>Table highlighted by an inlaid sunburst design in the top  <li>Sturdy pedestal design|1|32|713|2030|$99.95
12040616|Birds of Eastern North America (Hardcover)|Combining informative and accessible text, up-to-date maps, and--above all--stunning color photographs, this is the best and most lavishly illustrated photographic guide to the birds of eastern North America. All of the images have been carefully selec...|3|9|1533|6908|$46.24
18379803|Fire truck To the rescue Wall Art Sticker Decal|<li>Artist: Stickalz</li><li>Product type: Vinyl Wall Decal</li><li>Title: Tattoo Owl Vinyl Wall Art Decal Sticker</li>|1|216|4510|21116|$43.49
18505220|Vienna Jewelry Gold Plated Trio-Layered Jewels Covering Ring|not_available|4|13|2360|14637|$29.99
22660142|Lantern Press 'Contemporary 4' Canvas Art|Lantern Press 'Contemporary 4' Canvas Art|1|216|29366|29436|$49.99
17477106|Writing for Television (Hardcover)|<p>This book, first published in 1955, was written at the request of the BBC in an attempt to help the professional writer to take advantage of the opportunities offered by the television medium. This title will be of interest to students of history, l...|3|9|1543|6981|$109.03
19082287|Swarovski Crystal, 5728 Scarab Bead 12mm, 1 Piece, Jet|not_available|34|261|3141|19162|$3.80
15317269|Journee Collection Juniors Empire Waist Printed Deep V-neck Tunic|This flirty tunic by Journee Collection sits at the thigh and is designed with short sleeves and a v-neckline with a tie accent in the back. This lovely top is made with lightweight material for a silky feel and highlights a fun turquoise and pink print.|7|213|3783|23125|$21.99
13526382|Viscose Knit Scarf (Indonesia)|This lovely scarf features durable viscose construction in a fun design. Each scarf is handcrafted by artisans in Indonesia.|6|45|817|2514|$18.49
15925800|The Therapeutic Cloning Debate: Global Science and Journalism in the Public Sphere (Hardcover)|Exploring the controversy surrounding therapeutic human cloning, this book draws upon data collected from news articles and interviews with journalists to examine the role of mass media in shaping biomedical controversies. With specific reference to th...|3|9|1543|6981|$154.22
19879931|Eagle Creek Adventure 22-inch Rolling Upright Suitcase|Satisfy your wanderlust with this 22-inch rolling upright suitcase at your side.|33|30|694|1958|$139.99
12333290|Enigma Women's Knee-high Western-inspired Boots|<li>Look and feel great in a new pair of cowboy boots from Enigma</li>  <li>Women's shoes feature a 3-inch heel</li>  <li>Footwear makes a fashionable addition to nearly any ensemble</li>|7|29|692|2747|$44.99
22779786|Evo E-Tec HL3W Bicycle Headlight - PL-303W|3 watt pro power white LED system. Durable water resistant alloy construction. 2-mode design (steady and flashing). 30 hour run time. Fully adjustable mount design (fits 22.2-31.8mm). 3 AAA batteries included. CE and RoHS certifications.|5|17|450|2664|$25.94
15499424|Acer Aspire Z3-605 All-in-One Computer - Intel Core i3 (3rd Gen) i3-3|Acer Aspire Z3-605 All-in-One Computer - Intel Core i3 (3rd Gen) i3-3227U 1.90 GHz - 4 GB DDR3 SDRAM - 1 TB HDD - 23" 1920 x 1080 Touchscreen Display - Windows 8 64-bit - Desktop|2|473|20262|24822|$1,048.99
21074197|Woodbridge Lighting 61001-BKP 1 Light Outdoor Wall Sconce with Clear Glass from the Basic Outdoor Co|not_available|1|4|716|21126|$51.47
17580350|Geometric Hand-knotted Ikat Blue/ Multi-colored Vegetable Dyed Wool Rug (9' x 12')|Crafted from high-quality wool, this luxurious rug features a lovely oriental and floral pattern in elegant colors like multi. This traditional floor covering will make you feel like an interior decorator.|1|3|244|2693|$4,401.99
21720971|Daniel Smith - Extra-Fine Watercolor - 15ml Tube - Pthalo Yellow Green|These watercolors span the color spectrum from the historical to natural earth  and quinacridones. Outstanding color strength, extremely vibrant colors and  excellent brushing properties make these paints desirable for any watercolor  artist. The pigments|34|444|4485|27501|$11.47
11390609|Manon Green/ Pink Women's Pajamas|<li>Pure comfort meets stylish detailing with these Mas d'Ouvan pajamas<li>Women's intimate clothing is made with the softest pure cotton for a comfortable wear  <li>Pajamas are chic enough to go from bedroom to breakfast|7|213|2121|12729|$40.99
21462031|Buttons Galore Theme Button Holiday Fun Candy Cane|Buttons Galore Theme buttons can be used for scrapbooks, memory books, journals, frames, candles, jewelry and more. These buttons come in a variety of themes, sizes and colors. Holiday Fun Candy Cane- 3 buttons in the shape of candy canes. All about 1" ta|34|263|3156|19202|$4.01
12274779|Aliage Sport Women's 2-ounce Fragrance Spray|<li>Enhance your personal style with an Aliage sport fragrance spray</li>  <li>Women's fragrance features spicy floral and sandalwood notes</li>  <li>Fragrance features green notes</li>|8|210|3467|21088|$48.85
18576197|Yves Saint Laurent Kate Pink Satchel with Gourmette Chain Strap|Stay chic in light pink with this pretty Yves Saint Laurent satchel, graced with twill lining and an elegant silvertone logo monogram. Crafted with luxurious textured leather, this magnetic closure clutch hangs daintily from a Gourmette chain strap.|7|211|2102|20412|$1,778.49
18693451|kathy ireland Office Connecticut 60W L Desk, Organizer and Lateral File|Give your home office a sophisticated feel with this L-shaped desk from kathy ireland Office.|1|32|712|2025|$626.99
19122132|Lenox 3/8" Snap Back Arbor|not_available|1|36|3380|20283|$28.51
21818538|Replacement Water Filter Cartridge for Maytag MSD2651KGB - (6 Pack)|Replacement Filter for: Maytag UKF8001 / UFK8001 / WF295 / WSM-2 (6-Pack) Filter Features: Filter Life: 6-Months Filter Capacity: 300 Gallon|1|31|2766|17334|$74.94
16706563|Women's Dan Post Boots Cambria DP3552 Tan Vintage Distressed|This boot features a 12" shaft with a full leather lining, Ultimate Flex insole, snip toe, distressed leather outsole, and a medium cowboy heel.|7|29|692|2747|$213.45
12631647|Explorations in Harmonic Analysis (Hardcover)|This self-contained text provides an introduction to modern harmonic analysis in the context in which it is actually applied, in particular, through complex function theory and partial differential equations. It takes the novice mathematical reader fro...|3|9|1545|7011|$55.21
3283180|Hardball For Women: Winning At The Game Of Business (Paperback)|<div><p>In <b>Hardball for Women</b>, Pat Heim shows women how to break patterns of behavior that have put them at a disadvantage in the business world of men. Whether the arena is a law firm, a medical group, a corporation, or any other work environme...|3|9|1407|6787|$11.28
21058310|WeatherTech Chevrolet Astro Van 1995-2005 Black Front/Rear All Weather Floor Mats W51-W25|SUPPORTED VEHICLE MAKE/MODEL(S)  * Chevrolet Astro Van 1985 - 2005,   * Ford Econoline E-Series 1997 - 2010,   * GMC Safari 1985 - 2005Additional Details  * Color: Black  * Installation Manual:   <http://assets.weathertech.com/assets/1/7/FL___FM_Warning_I|1|36|3485|21188|$114.95
12516583|Embedded Software Design and Programming of Multiprocessor System-on-chip (Hardcover)|Description not available.|3|9|1541|6969|$113.81
22357438|Glass Warehouse 78-inch x 28-inch Frameless Shower Single Fixed Panel|78 x 28 Frameless Shower Single Fixed Panel|1|36|944|21155|$266.99
20657373|Mecgar Sig P226, 9mm 20 round AFC|Sig Sauer P226 9mm 20rnd AFC  Specifications:  - Model:  SIG P.226  - Caliber:  9 mm  - Capacity:  20 High Cap  - Finish:  AFC<br><br><ul><li>Type: Pistol Magazine</li><li>Capacity(Rounds): 20</li><li>Material: Steel</li><li>Finish: Blued</li><li>G|5|347|3806|25020|$48.99
13355540|Kingston ValueRAM KVR1066D3S8R7S/2G 2GB DDR3 SDRAM Memory Module|Kingston ValueRAM KVR1066D3S8R7S/2G 2GB DDR3 SDRAM Memory Module|2|7|2176|126|$42.99
19269830|Hobbit/Barreling Down Short Sleeve Adult T-Shirt 30/1 in Navy|HOBBIT/BARRELING DOWN-S/S ADULT 30/1-NAVY-SM|7|26|3410|29427|$28.49
17867484|Magit Cacoon - Other Dimension|Formerly Tel Aviv-based DJ, producer, and Girl-Scout-leader Magit Cacoon joined with Upon. You in 2012 after relocating to Berlin and making some serious waves in the city's - and Europe's - club circuit. Since then, her vibrant sense of melodic thrill...|3|10|1417|6266|$26.43
14060155|Annalie Collection Quoizel Eight-Light Crystal Chandelier|Illuminate your home or office with highly ornate crystal chandeliers from the Annalie Collection. This charming chandelier uses eight 100-watt bulbs that will surely brighten any room, while its modern look brings an elegant look to a spacious area.|1|3|300|34|$358.99
22044180|Halcyon Floral 24-inch Down Feather Throw Pillow Multi|24-inch decorative throw pillow with a feather down pillow insert, hidden zipper enclosure for easy cover removal and made in the USA.|1|3|248|2011|$100.99
20359112|Mix No 6 Karin Women Round Toe Synthetic Bootie|not_available|7|29|692|2747|$24.98
11138650|ORQUESTRA TABAJARA|not_available|3|10|1417|6266|$20.63
22902090|PST NEW Black Women's Size XS Boat-Neck 'Good Good Things' Print Blouse|Color: Blacks Size Type: Regular Size (Women's): XS Sleeve Style: Cap Sleeve Style: Blouse Occasion: Casual Material: Rayon|7|213|2128|20471|$8.97
21199973|Pillow Perfect Outdoor/ Indoor Addie Terra Cotta Chaise Lounge Cushion|Feel the heat of summer with this lusciously fruity orange and crisp white paisley adding bright color to your festive poolside.|1|4|714|21118|$103.99
19601668|'Retro Orange Bubble Towers' Glass Wall Art|Wall Art on Glass|1|216|29367|29437|$83.95
20206399|Safavieh Hand-Woven Heritage Camel/ Blue Wool Rug (3' x 5')|The Heritage Collection is comprised of finely crafted rugs that will invigorate any space with rich, luscious detailing, vibrant textures and colors that will illuminate the room.|1|3|244|1191|$75.99
21391669|Eyelet Outlet Shape Brads 12/Pkg-Hair Styling|Eyelet Outlet-Shape Brads. The perfect addition to any paper crafting project! These brads are simple and easy to use. This 3- 3/4x2-1/4 inch package contains twelve brads. Comes in a variety of shapes. Each sold separately. Imported.|34|260|3134|20182|$5.25
14097196|Witch (Paperback)|<P style="MARGIN: 0in 0in 0pt" class=MsoNormal>With the narrative pull of a novel and the vibrancy of a play, this collection offers a thrilling portrait of a Suffolk village in the throes of the witchcraft hunts of the mid-17th century. The poems in t...|3|9|854|6802|$15.79
17941931|Symeli Women's Chic Foldover Flap Crossbody Handbag|Keep your look stylish and classic with this Symeli handbag. This bag features a compact styling with a zip top and snap side pocket. The interior features multiple compartments for perfect organization.|7|111|1317|12255|$21.49
22117834|Dupli-Color BSP400 Paint Shop Finish System Strainer and Sti|Dupli Color's strainer kit comes complete with 3 strainers and 3 sticks. The sticks will help mix your paint and the cone strainers help to remove any large particles that might clog your spray equipment.|5|219|2223|13110|$16.29
3143591|Holy Bible|not_available|3|9|1540|6959|$25.98
22718350|Steve Madden NEW Gray Pewter Faux Leather Bstrippy Satchel Bag Purse|Color: Grays Material: Faux Leather Style: Satchel Charm: (Not Applicable) Hardware: Colored Metal Shoulder Strap: Yes Included (detachable) Handles: Yes Included (attached) Original Tags: Yes - tags attached Dust Cover: NOT Included|7|111|1317|20516|$24.97
21008207|Industrial Metal CAFE Stool|This stool will be the perfect addition to your kitchen or bar area. This stool is made with high strength metal and features non-marking floor protectors.|1|32|711|2023|$79.99
17531662|Hand-Woven Chesham Indigo Jute Rug (9' x 13')|Bring luxury to your home with this transitional area rug. Hand-Woven with 100-percent jute, this indigo designed rug will add a pop of color and the finishing touch to your décor.|1|3|244|608|$764.99
21649944|MOR/ryde CTG604260W Cargo Tray|Sold Individually -This Product Is Designed And Made By Mor/Ryde. With The Classic Look, The Right Color Combos And Materials, It Works Just As Well With Any Situation.|1|36|3485|21178|$494.81
14346563|Nexte Jewelry Silvertone Double Sided Stone Hoop Earrings|This lovely double-sided hoop earrings from Nexte Jewelry features white, round-cut cubic zirconia in a prong setting. It is made of a highly polished brass and secures with post locks clasps.|4|13|2353|14492|$33.99
12452954|Groundwater Optimization Handbook: Flow, Contaminant Transport, and Conjunctive Management (Hardcove|<P>Existing and impending water shortages argue for improving water quantity and quality management. <STRONG>Groundwater Optimization Handbook: Flow, Contaminant Transport, and Conjunctive Management </STRONG>helps you formulate and solve groundwater o...|3|9|1406|27604|$80.46
22314493|HiEnd Accents Velvet 18x18 Throw Pillow|Create a comfortable place to relax with this HiEnd Accents throw pillow, made with polyester fill for durability. Featuring a weathered green finish, this accent pillow gives your sofa a traditional look.|1|3|248|2011|$44.99
16271659|How to Speak Money: What the Money People Say - And What It Really Means (CD-Audio)|To those who don't speak it, the language of money can seem impenetrable and its ideas too complex to grasp.<i>How to Speak Money</i> is acclaimed writer John Lanchester's entertaining and informative attempt to bridge the gap between the money people ...|3|9|1407|6248|$25.61
20278724|Pensacola Beach FL - Dolphins Jumping - LP Artwork (Acrylic Wall Clock)|not_available|1|3|248|37|$39.99
22546015|Elegantly Styled Firescreen|Elegantly Styled Firescreen|1|3|248|6415|$135.99
18850359|Men's Merrell Encore Slide Pro Grip Nubuck Brown|Sure footed with on-the-clock sophistication, our popular comfort slide goes pro with a refined leather upper and all day cushioning to keep your feet feeling fresh on long work days. Supporting your every step with fatigue fighting|7|29|657|5707|$109.95
17397209|Sterling Silver Cubic Zirconia Snowflake Necklace|Beautifully crafted of sterling silver, this snowflake necklace showcases beautiful cubic zirconia stones for a dazzling look. A high polish finish completes this necklace with a radiant shine.|4|13|2357|14573|$10.69
21473143|Misc Me Recipe Page Protectors 8"X9" 40/Pkg|BO BUNNY-Misc Me Variety Pack Recipe Page Protectors. A perfect way to showcase  your recipes and more! This package contains forty 8x6 inch page protectors in  two different designs (two pages with one 8x6 inch pocket and ten pages with  two 4x6 inch poc|34|260|3134|19153|$9.86
14168707|The Early Stage of Prc (Hardcover)|<P style="MARGIN: 0in 0in 0pt" class=MsoNormal>Tracing the prolonged transformation of modern China from 1949 to 1976?or from the founding of People`s Republic of China to the end of the Cultural Revolution?this account chronicles the economic and poli...|3|9|1407|6248|$104.52
12282123|Writing Literature Reviews (Paperback)|Description not available.|3|9|1531|6905|$63.34
22136634|Gates 42579 Water Pump|Water Pump (Standard)|1|36|3485|21178|$98.72
18582810|14k White Gold 5/8ct TDW Diamond Tear Drop Basket Pendant|Crafted of 14k white gold, this jewelry showcases an exquisite style and glossy finish. The exquisite pendant boasts 5/8 carat of diamonds.|4|13|2357|14577|$1,164.99
20448731|Gedy by Nameeks PI200 Pirenei Bathroom Accessories Set|not_available|1|36|946|21166|$211.40
20493876|Ralph Lauren Womens RL6148 5017 Havana Plastic Rectangle Eyeglasses|Ralph Lauren Eyeglasses were designed to be an amazing looking means to make sure your vision is corrected with style. The Ralph eyewear assortment presents the contemporary men & women remarkable ways to create their personal fashion statement.|7|28|893|2875|$152.49
22780007|Kate Spade NEW Black Women's Size 4 Tank Cami Peplum Leather Top|Color: Blacks Size Type: Regular Size (Women's): 4 Sleeve Style: Sleeveless Style: Tank, Cami Occasion: Evening, Occasion Material: Leather|7|213|2128|12776|$113.97
21074354|Dan Post Shrunk Round Toe Leather Western Boot|Find high-quality Dan Post shoes with great prices at our store. Our store  carries the very best shoes, boots, sandals, dress shoes, casual shoes,  athletic shoes and more. Included in our selection are the excellent Dan Post  shoes. Dan Post shoes featu|7|29|657|1937|$136.98
17580684|Veggie Wash Ivory and Red Heriz Serapi Hand-knotted Wool Area Rug (8' x 10')|Crafted from high-quality wool, this luxurious rug features a lovely oriental and floral pattern in elegant colors like ivory. This traditional floor covering will make you feel like an interior decorator.|1|3|244|2693|$1,557.49
20066303|Motorola HLN3037B GR1225 REPEATER HOUSING|not_available|2|51|2764|17320|$884.81
20675265|Cascades North River Hardwound Roll Towels Natural 7 7/8-inch x 800 ft 6/Carton|Stylish, space-saving vertical pencil sharpener designed for home usage. Hardened steel cutter delivers precision sharpening and longer blade life.|22|176|1795|10094|$26.49
21208337|New York Yankees Wig Baseball Halloween Accessory|Why not celebrate one of the biggest and loudest baseball teams of all time  with the New York Yankees Wig! Yo, it's an afro! It's got the Yankee's team  colors! It's everything a body could ever need to show their team spirit in one  sweet, compact pack|5|49|3502|21416|$9.99
17724540|Design Art 'Golden Goddess' Street Art Canvas Artwork|This design is printed on quality cotton canvas and is gallery-wrapped around solid wood subframes, carefully packaged, and ready to hang. This printing technology allows for a crisp, deep canvas print, which is fade resistant and never pixelated.|1|216|29366|29436|$117.99
12032908|40 More Years (Compact Disc)|<DIV><DIV>The number-one New York Times bestselling author and political strategist James Carville offers a rousing call-to-arms to Democrats, whose reclaiming of the White House in 2008 points to the emergence of a Democratic majority that will last f...|3|9|1409|6254|$39.41
14618952|Handmade Green Jade, Crystal Glass and Brass Beads Leather Cuff (Thailand)|Explore the beauty of Thai handcrafts with this lovely jade, crystal glass and brass beads adjustable leather cuff. This handcrafted jewelry piece will add a delicate elegance to any outfit on any occasion.|6|22|517|799|$23.89
22477678|Educational Insights KaBAM!|KaBAM!|5|49|1572|19659|$17.99
15820565|Pre-owned Tiffany & Co. Platinum Diamond Flower Necklace|Stand out with this stunning floral necklace highlighting round-cut diamond accents. This elegant piece also features a slide clasp, and a platinum rolo chain design with a glinting high polish finish.|4|13|2354|14525|$2,299.99
16379061|Shop The Trends Women's Plus Size Stretch Knit Aztec Slim Leggings|Bring a burst of Southwestern style to your wardrobe with these captivating slim leggings, featuring an on-trend Aztec pattern in several color options. Stretchy and stylish, these comfortable knit leggings will brighten any outfit.|7|213|2127|12768|$19.99
20390303|Lauren Ralph Lauren Cecilia Open Toe Canvas Wedge Heel|not_available|7|29|692|5754|$33.98
10304891|How to Make Almost Any Diet Work|Description not available.|3|9|1526|6877|$14.20
22422550|Women's Donna Sharp Reese Bag Sashay|Functionality in a compact size and combined with style defines the Reese bag! Outside, a convenient zipper pocket is in the back and two double straps are reinforced with O-ring hardware while an extra long zipper gives you easy access|7|111|1317|20516|$51.95
2229995|The 16 Bar Theatre Audition: Baritone/Bass : 100 Songs Excerpted for Successful Auditions (Paperback|(Vocal Collection). Most large audition calls for musical theatre, both professionally and in larger school situations, specify that those auditioning bring in a &quot;16 bar&quot; excerpt. The professionals in musical theatre often complain that singe...|3|9|1406|27608|$16.27
14768542|Women's Enzo Angiolini Smiles Turquoise Synthetic|The Smiles is a classic platform pump with a stiletto heel and a round toe.|7|29|692|1952|$68.95
16827732|Choice 14-inch Queen-size Memory Foam Mattress by Christopher Knight Home|The Christopher Knight Home 14-inch memory foam mattress provides substantial support, resiliency, and helps eliminate heat that can sometimes be associated with memory foam mattresses.|1|32|710|2019|$406.99
12743583|Cambro 12-in Black Scalloped Tongs|These tough, versatile tongs from Cambro Manufacturing Co. offer a scalloped grip surface for a secure hold on food. These tongs are perfect for salads, serving and more.|17|306|3771|23051|$20.89
3504505|500 Tips on Group Learning|Description not available.|3|9|1407|6248|$41.72
2544967|There's Always Room for One More (Hardcover)|<DIV>More adventures await Beaver, Hedgehog, Bear, and Badger when industrious Beaver builds a boat for himself. When he learns that all of his friends want to come along for a ride, he must fashion a raft large enough to fit everyone. As each friend c...|3|9|1408|27567|$14.36
21468002|Craft Ped Paper Mache Box 4x5.5" Rect Tall Kraft|Craft Pedlars Paper Mache Boxes come in a variety of shapes and sizes. They are paper boxes with lids, that have been made of paper and paste that become solid when paste is dry. Cover them with paint, paper or fabric, then add stickers, rub-ons, ribbons,|34|261|4491|27515|$44.24
3421236|Culinary Calculations|Description not available.|3|9|1516|6823|$31.54
20745918|CA State Flag - Barnwood Painting - LP Artwork (Set of 4 Ceramic Coasters)|not_available|1|2|1464|6468|$19.99
17274503|Handmade Coconut Shell 'Sunflower Garden' Tote Handbag (Thailand)|A garden of sunflowers adorns this pretty handbag from Thai artisan Sasithon Saisuk. The handbag is fully lined in brown cotton and features a zipper closure and one open pocket in the interior.|6|45|2073|12297|$69.99
14738652|De Couer 10k White Gold 1/5ct TDW Black Diamond Square Earrings|Experience the brilliance of the enhanced black diamond with these square-shaped stud earrings. Crafted of 10-karat white gold, these twinkling earrings feature 72 round-cut black diamonds in pave settings.|4|13|2353|14495|$224.99
18884878|Kichler Lighting Ashland Bay Collection 1-light Weathered Zinc Outdoor Wall Lantern|This 1-light outdoor wall lantern from the Ashland Bay collection features a weathered zinc finish that will complement many transitional decors. The clear seeded and ribbed glass shade adds interest and gives your outside décor a whole new look.|1|4|716|21126|$173.80
22790013|Poster Print entitled Crespecular rays over lone fishing boat in Bristol Channel off Brean Down, Eng|Poster Print entitled 'Crespecular rays over lone fishing boat in Bristol Channel off Brean Down, England, UK.'. Multiple sizes available. Primary colors within this image include: Black, Gray. Made in USA.|1|216|29368|29440|$23.99
11311635|Property Rights and Eminent Domain (Paperback)|In this critique of the use of police power and eminent domain to override the property rights of property owners, Paul (political science and philosophy, Bowling Green State U.) takes issue with the philosophical arguments set forth by the environment...|3|9|1543|6981|$29.65
21080412|Marc Fisher Taanya2 Womens Flats Shoes|Marc Fisher's shoes are fashion forward, always on trend and you'll find many  styles to choose from. At our you will find a wide selection of Marc Fisher's  shoes in many sizes such as dress pumps, sandals, boots, oxfords, wedges and  heels. Shop our hi|7|29|692|2749|$42.54
20071542|KM World Black and Gray 14.5-15 Inch PU Leather Design Steering Wheel Cover With Precise Hand Placem|not_available|1|36|3485|21179|$12.95
22362352|Virtu USA Gloria 48-inch Square Double Bathroom Vanity Set with Top Options and without Mirror|Born from hospitality designs, the Gloria vanity has a beautiful and welcoming appearance. Includes a Solid Wood Cabinet, Ceramic Top + Sink Combo, Faucets, and Hardware. Mirror not included.|1|32|1454|6405|$980.95
18730206|General Tools & Instruments 714 Quick Check Screw Gage|not_available|1|36|3380|20283|$10.43
20678892|INK+IVY Clooney Light Blue/ Pecan Lounge|Clooney gives us classic and upscale styling. Solid wood arm accents dress up the soft baby blue fabric tones. Assembly required.|1|32|713|2737|$335.99
17219121|Sterling Silver Cubic Zirconia Wide Band Ring|Accessorize in sparkling style with the cubic zirconia wide ring band. This ring is constructed with sterling silver metal fashioned into a wide-cut band glittering with white cubic zirconia and milgrain texture.|4|13|2360|16062|$46.49
19518407|Bobby Valentine New York Mets 2001 NYC Tribute 16x20 Photo|not_available|5|20|807|2333|$39.00
20661498|Charleston Quadriptych|<li>Top quality Giclee print on high resolution Archive Paper<li>Professionally framed and mounted on acid free archive matte<li>High quality durable non-warping frame<li>Arrives ready to hang<li>Includes a certificate of authenticity</li>|6|21|2058|12156|$399.49
22938227|13" Potted Artificial Japanese Holly Bush - Green|Product Features: 301 tips Boasts a realistic, hearty appearance For indoor or outdoor use Comes in a green, weighted plastic pot Dimensions: 13" high (from the base of the pot to the top of the plant) 13" base diameter (at widest point) Material(s):…|1|3|248|978|$69.49
13937644|Pillow Perfect Outdoor Brown/ Green Tropical Squared Seat Cushions (Set of 2)|The stylish plush Pillow Perfect Outdoor Brown/ Green Tropical Squared Seat Cushions will make a flowery addition to your indoor chairs. The polyester fabric is dark beige with a myriad of flowers, leaves, and branches in an organic motif.|1|4|714|21118|$45.99
16793654|Men's Round 18k Gold over Sterling Silver Cubic Zirconia Wedding Band Ring|<li>White diamond ring</li> <li>Gold over silver jewelry</li> <li><a href='http://www.overstock.com/downloads/pdf/2010_RingSizing.pdf'><span class='links'>Click here for ring sizing guide</span></a></li>|4|13|2356|16044|$74.99
22503148|Alfani NEW Beige Modern Camel Women's Size Large L Mock Neck Sweater|Color: Beiges Size Type: Regular Size (Women's): L Style: Turtleneck, Mock Material: Rayon Sleeve Style: Long Sleeve|7|213|2132|12785|$22.97
19272220|Leaktite 2.5Qt Paper Paint Pot|not_available|1|36|3380|20283|$6.59
21343055|Badger - Propel Compressed Air - 13 oz.|Superior long-lasting propellant compound for even pressure.|34|261|4489|27512|$35.92
14063865|Miadora 10k White Gold 1/2ct TDW Diamond Ring Set|<li>White diamonds bridal ring set</li><li>10-karat white gold jewelry</li><li><a href='http://www.overstock.com/downloads/pdf/2010_RingSizing.pdf'><span class='links'>Click here for ring sizing guide</span></a></li><li>Gift box included</li>|4|13|2361|14656|$993.49
10543457|SWALLOW THE SUN - MORNING NEVER CAME [IMPORT]|not_available|3|10|1551|7050|$19.07
18495797|Foam 1985-1994 Porsche 911 Carrera Compatible Replacement Bottom Seat Cushion|Keep your  Porsche 911 Carrera luxurious with this replacement bottom seat cushion. The 100-percent factory compatible cushion is crafted from foam of the same weight and density as the original seats for the Porsche 911 Carrera model years 1985-1994.|1|36|3485|21179|$248.49
3259274|Voices From Vietnam|A collection of personal accounts by veterans, civilian protesters, and family members offers insight into how the war was directly experienced by Americans, in a volume complemented by previously unpublished archive photographs and media excerpts t|3|9|1527|6892|$17.68
20369006|Atelier Mercadal 016-1 Open Toe Synthetic Sandals|not_available|7|29|692|1948|$40.98
20951585|Tommy Hilfiger Savor Women Open-Toe Synthetic Gold Slingback Sandal|American fashion icon Tommy Hilfiger makes footwear for women, men, and children, with a wide variety of what he sums up as "Fresh American Styles". Like everything that Tommy Hilfiger designs, his shoes make you feel as if you're seeing classic styles fo|7|29|692|1948|$27.98
17471066|Insten Slim Hard PC/ Soft Silicone Dual Layer Hybrid Phone Case Cover with Holster For LG Spirit 4G|This is an Insten Dual Layer Hybrid PC/Silicone Holster Case for LG Spirit 4G. Give your device an extra edge by using this product.|2|51|2764|17317|$8.49
10926933|Various Artists - Ballads In Jazz 1930-1943|<b>Disc 0:</b><br><ul> <li>No track list available </ul>|3|10|1417|6266|$27.79
19923402|Brewster SRC491016 Jonesport Denim Cabin Stripe Wallpaper|not_available|1|36|2071|12274|$88.00
16459139|Franklin Covey Ladies' Pebbled 16-inch Laptop Tote|This women's sturdy PVC laptop tote from Franklin Covey can fit computers sized up to 16 inches. The tote features a pebbled surface for a sleek look and long handles for comfortable carrying.|33|257|3095|3372|$48.99
16685513|Dakota Moxie Green Robot Hanging Charm Clock|The Dakota Moxie charm clock is connected to a carabiner clip and can attach to bags, purses and belt loops. Crafted of green coated alloy and stainless steel, this charm clock runs on a trusty Japanese quartz movement.|4|292|3433|20587|$26.49
19248420|Solid Wood Vanity Table (Snow White Finish)|Vanity table|1|32|710|29325|$534.99
18461528|Cottage White Brittany 36-inch Single Vanity cabinet|With a blend of both Traditional and Transitional styles, the charm of the Brittany Collection is fitting for a variety of interior designs. Setting a crisp and serene environment, the Brittany Collection is available in three of our best finish colors.|1|32|1454|6405|$900.00
